family,seed,config,outcome,success,collided,reached,time_to_goal,path_length,min_clearance,steps,alpha_max,alpha_escape_frac,slack_max,slack_mean,cbf_active_steps,entrapped_frac,n_obstacles,n_dynamic,feasible
narrowdyn,6,F_full,SUCCESS,1,0,1,30.1,6.9634,0.3159,301,6.0,0.1533,0.0,0.0,300,0.1533,12,1,1
narrowdyn,6,Fminus_nogap,TIMEOUT,0,0,0,40.1,1.7415,0.3396,401,6.0,0.67,0.0,0.0,400,0.67,12,1,1
dynamic,9,A_stock,SUCCESS,1,0,1,17.8,6.0181,0.3089,178,2.0,0.0,0.0,0.0,0,0.0,2,2,1
dynamic,9,C_escape,SUCCESS,1,0,1,17.8,6.0189,0.3089,178,2.0,0.0,0.0,0.0,0,0.0395,2,2,1
dynamic,9,D_cbf,SUCCESS,1,0,1,17.8,5.9839,0.3216,178,2.0,0.0,0.000122,3e-06,177,0.0,2,2,1
dynamic,9,E_indep,SUCCESS,1,0,1,17.7,5.9625,0.3216,177,2.0,0.0,0.000122,3e-06,176,0.0398,2,2,1
dynamic,9,F_full,SUCCESS,1,0,1,17.7,5.9625,0.3216,177,6.0,0.0398,0.000122,3e-06,176,0.0398,2,2,1
dynamic,9,Fminus_nogap,SUCCESS,1,0,1,17.8,5.9822,0.3216,178,6.0,0.0395,0.000122,3e-06,177,0.0395,2,2,1
narrowdyn,8,A_stock,TIMEOUT,0,0,0,40.1,4.817,0.2142,401,2.0,0.0,0.0,0.0,0,0.0,13,2,1
narrowdyn,8,C_escape,SUCCESS,1,0,1,34.9,10.2511,0.2142,349,2.0,0.0,0.0,0.0,0,0.4109,13,2,1
narrowdyn,8,D_cbf,COLLISION,0,1,0,7.5,2.1307,-0.0148,75,2.0,0.0,0.048545,0.001628,74,0.0,13,2,1
narrowdyn,8,E_indep,COLLISION,0,1,0,7.5,2.1307,-0.0148,75,2.0,0.0,0.048545,0.001628,74,0.0405,13,2,1
narrowdyn,8,F_full,COLLISION,0,1,0,7.5,2.1307,-0.0148,75,2.0,0.0,0.048545,0.001628,74,0.0405,13,2,1
narrowdyn,8,Fminus_nogap,COLLISION,0,1,0,7.5,2.1307,-0.0148,75,2.0,0.0,0.048545,0.001628,74,0.0405,13,2,1
utrap,7,A_stock,TIMEOUT,0,0,0,40.1,3.1471,0.3471,401,2.0,0.0,0.0,0.0,0,0.0,11,0,1
utrap,7,C_escape,SUCCESS,1,0,1,37.5,8.7706,0.3199,375,2.0,0.0,0.0,0.0,0,0.4305,11,0,1
utrap,7,D_cbf,TIMEOUT,0,0,0,40.1,3.1471,0.3471,401,2.0,0.0,0.0,0.0,400,0.0,11,0,1
utrap,7,E_indep,SUCCESS,1,0,1,37.5,8.7706,0.3199,375,2.0,0.0,0.0,0.0,374,0.4305,11,0,1
utrap,7,F_full,SUCCESS,1,0,1,37.5,8.7706,0.3199,375,6.0,0.4305,0.0,0.0,374,0.4305,11,0,1
utrap,7,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.1427,0.3457,401,6.0,0.485,0.0,0.0,400,0.485,11,0,1
utrap,8,A_stock,TIMEOUT,0,0,0,40.1,3.4295,0.3335,401,2.0,0.0,0.0,0.0,0,0.0,11,0,1
utrap,8,C_escape,TIMEOUT,0,0,0,40.1,8.6457,0.3207,401,2.0,0.0,0.0,0.0,0,0.52,11,0,1
utrap,8,D_cbf,TIMEOUT,0,0,0,40.1,3.4295,0.3335,401,2.0,0.0,0.0,0.0,400,0.0,11,0,1
utrap,8,E_indep,TIMEOUT,0,0,0,40.1,8.645,0.3208,401,2.0,0.0,0.0,0.0,400,0.52,11,0,1
utrap,8,F_full,TIMEOUT,0,0,0,40.1,8.645,0.3208,401,6.0,0.52,0.0,0.0,400,0.52,11,0,1
utrap,8,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.427,0.3351,401,6.0,0.6475,0.0,0.0,400,0.6475,11,0,1
dynamic,10,A_stock,SUCCESS,1,0,1,22.3,6.7007,0.2124,223,2.0,0.0,0.0,0.0,0,0.0,2,1,1
dynamic,10,C_escape,SUCCESS,1,0,1,21.7,6.4886,0.2124,217,2.0,0.0,0.0,0.0,0,0.1296,2,1,1
dynamic,10,D_cbf,SUCCESS,1,0,1,21.9,6.4935,0.2097,219,2.0,0.0,5.9e-05,0.0,218,0.0,2,1,1
dynamic,10,E_indep,SUCCESS,1,0,1,21.8,6.4617,0.2097,218,2.0,0.0,5.9e-05,0.0,217,0.1336,2,1,1
dynamic,10,F_full,SUCCESS,1,0,1,21.8,6.4617,0.2097,218,6.0,0.1336,5.9e-05,0.0,217,0.1336,2,1,1
dynamic,10,Fminus_nogap,SUCCESS,1,0,1,21.9,6.4912,0.2097,219,6.0,0.1376,5.9e-05,0.0,218,0.1376,2,1,1
utrap,9,A_stock,TIMEOUT,0,0,0,40.1,4.102,0.3021,401,2.0,0.0,0.0,0.0,0,0.0,12,0,1
utrap,9,C_escape,SUCCESS,1,0,1,37.6,9.8161,0.3018,376,2.0,0.0,0.0,0.0,0,0.4693,12,0,1
utrap,9,D_cbf,TIMEOUT,0,0,0,40.1,4.2134,0.3008,401,2.0,0.0,0.0,0.0,400,0.0,12,0,1
utrap,9,E_indep,TIMEOUT,0,0,0,40.1,9.7984,0.2999,401,2.0,0.0,0.0,0.0,400,0.48,12,0,1
utrap,9,F_full,TIMEOUT,0,0,0,40.1,9.7984,0.2999,401,6.0,0.48,0.0,0.0,400,0.48,12,0,1
utrap,9,Fminus_nogap,TIMEOUT,0,0,0,40.1,4.1943,0.3008,401,6.0,0.7375,0.0,0.0,400,0.7375,12,0,1
utrap,10,A_stock,TIMEOUT,0,0,0,40.1,2.7719,0.3228,401,2.0,0.0,0.0,0.0,0,0.0,11,0,1
utrap,10,C_escape,SUCCESS,1,0,1,28.0,9.1162,0.315,280,2.0,0.0,0.0,0.0,0,0.4086,11,0,1
utrap,10,D_cbf,TIMEOUT,0,0,0,40.1,2.7718,0.3228,401,2.0,0.0,0.0,0.0,400,0.0,11,0,1
utrap,10,E_indep,SUCCESS,1,0,1,28.0,9.1162,0.315,280,2.0,0.0,0.0,0.0,279,0.4086,11,0,1
utrap,10,F_full,SUCCESS,1,0,1,28.0,9.1162,0.315,280,6.0,0.4086,0.0,0.0,279,0.4086,11,0,1
utrap,10,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.7224,0.3259,401,6.0,0.66,0.0,0.0,400,0.66,11,0,1
narrowdyn,9,A_stock,TIMEOUT,0,0,0,40.1,4.4808,0.3021,401,2.0,0.0,0.0,0.0,0,0.0,13,1,1
narrowdyn,9,C_escape,SUCCESS,1,0,1,33.9,8.9812,0.3021,339,2.0,0.0,0.0,0.0,0,0.4112,13,1,1
narrowdyn,9,D_cbf,TIMEOUT,0,0,0,40.1,4.2918,0.3005,401,2.0,0.0,0.000181,1e-06,400,0.0,13,1,1
narrowdyn,9,E_indep,SUCCESS,1,0,1,33.9,8.9237,0.3005,339,2.0,0.0,0.000181,2e-06,338,0.4053,13,1,1
narrowdyn,9,F_full,SUCCESS,1,0,1,33.9,8.9237,0.3005,339,6.0,0.4053,0.000181,2e-06,338,0.4053,13,1,1
narrowdyn,9,Fminus_nogap,TIMEOUT,0,0,0,40.1,4.3235,0.3005,401,6.0,0.5975,0.000181,1e-06,400,0.5975,13,1,1
clutter,11,A_stock,SUCCESS,1,0,1,14.7,5.6003,0.3164,147,2.0,0.0,0.0,0.0,0,0.0,8,0,1
clutter,11,C_escape,SUCCESS,1,0,1,14.7,5.6003,0.3164,147,2.0,0.0,0.0,0.0,0,0.0,8,0,1
clutter,11,D_cbf,SUCCESS,1,0,1,14.7,5.6002,0.3164,147,2.0,0.0,0.0,0.0,146,0.0,8,0,1
clutter,11,E_indep,SUCCESS,1,0,1,14.7,5.6002,0.3164,147,2.0,0.0,0.0,0.0,146,0.0,8,0,1
clutter,11,F_full,SUCCESS,1,0,1,14.7,5.6002,0.3164,147,2.0,0.0,0.0,0.0,146,0.0,8,0,1
clutter,11,Fminus_nogap,SUCCESS,1,0,1,14.7,5.6002,0.3164,147,2.0,0.0,0.0,0.0,146,0.0,8,0,1
dynamic,11,A_stock,COLLISION,0,1,0,7.1,2.9904,-0.0007,71,2.0,0.0,0.0,0.0,0,0.0,1,1,1
dynamic,11,C_escape,COLLISION,0,1,0,7.1,2.9904,-0.0007,71,2.0,0.0,0.0,0.0,0,0.0,1,1,1
dynamic,11,D_cbf,COLLISION,0,1,0,7.8,3.3122,-0.0048,78,2.0,0.0,0.000936,1.2e-05,77,0.0,1,1,1
dynamic,11,E_indep,COLLISION,0,1,0,7.8,3.3122,-0.0047,78,2.0,0.0,0.000936,1.2e-05,77,0.013,1,1,1
dynamic,11,F_full,COLLISION,0,1,0,7.8,3.3122,-0.0047,78,2.0,0.0,0.000936,1.2e-05,77,0.013,1,1,1
dynamic,11,Fminus_nogap,COLLISION,0,1,0,7.8,3.3122,-0.0048,78,2.0,0.0,0.000936,1.2e-05,77,0.013,1,1,1
clutter,10,A_stock,TIMEOUT,0,0,0,40.1,3.4815,0.3418,401,2.0,0.0,0.0,0.0,0,0.0,7,0,1
clutter,10,C_escape,TIMEOUT,0,0,0,40.1,4.0175,0.3418,401,2.0,0.0,0.0,0.0,0,0.6675,7,0,1
clutter,10,D_cbf,TIMEOUT,0,0,0,40.1,3.4815,0.3418,401,2.0,0.0,0.0,0.0,400,0.0,7,0,1
clutter,10,E_indep,TIMEOUT,0,0,0,40.1,4.0175,0.3418,401,2.0,0.0,0.0,0.0,400,0.6675,7,0,1
clutter,10,F_full,TIMEOUT,0,0,0,40.1,4.0175,0.3418,401,6.0,0.6675,0.0,0.0,400,0.6675,7,0,1
clutter,10,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.4806,0.3418,401,6.0,0.6675,0.0,0.0,400,0.6675,7,0,1
clutter,9,A_stock,TIMEOUT,0,0,0,40.1,1.9315,0.318,401,2.0,0.0,0.0,0.0,0,0.0,9,0,1
clutter,9,C_escape,TIMEOUT,0,0,0,40.1,1.9117,0.318,401,2.0,0.0,0.0,0.0,0,0.7925,9,0,1
clutter,9,D_cbf,TIMEOUT,0,0,0,40.1,1.9315,0.318,401,2.0,0.0,0.0,0.0,400,0.0,9,0,1
clutter,9,E_indep,TIMEOUT,0,0,0,40.1,1.9117,0.318,401,2.0,0.0,0.0,0.0,400,0.7925,9,0,1
clutter,9,F_full,TIMEOUT,0,0,0,40.1,1.9117,0.318,401,6.0,0.7925,0.0,0.0,400,0.7925,9,0,1
clutter,9,Fminus_nogap,TIMEOUT,0,0,0,40.1,1.9537,0.318,401,6.0,0.7325,0.0,0.0,400,0.7325,9,0,1
dynamic,12,A_stock,SUCCESS,1,0,1,17.6,6.4011,0.1598,176,2.0,0.0,0.0,0.0,0,0.0,2,1,1
dynamic,12,C_escape,SUCCESS,1,0,1,17.7,6.4882,0.1598,177,2.0,0.0,0.0,0.0,0,0.1023,2,1,1
dynamic,12,D_cbf,SUCCESS,1,0,1,22.4,6.4764,0.1572,224,2.0,0.0,0.000204,1e-06,223,0.0,2,1,1
dynamic,12,E_indep,SUCCESS,1,0,1,22.3,6.4696,0.1572,223,2.0,0.0,0.000204,1e-06,222,0.0856,2,1,1
dynamic,12,F_full,SUCCESS,1,0,1,22.3,6.4696,0.1572,223,6.0,0.0856,0.000204,1e-06,222,0.0856,2,1,1
dynamic,12,Fminus_nogap,SUCCESS,1,0,1,22.4,6.4774,0.1572,224,6.0,0.0897,0.000204,1e-06,223,0.0897,2,1,1
narrowdyn,12,A_stock,COLLISION,0,1,0,8.1,2.3907,-0.0142,81,2.0,0.0,0.0,0.0,0,0.0,13,1,1
narrowdyn,12,C_escape,COLLISION,0,1,0,8.1,2.3907,-0.0142,81,2.0,0.0,0.0,0.0,0,0.0,13,1,1
narrowdyn,12,D_cbf,COLLISION,0,1,0,8.3,2.4068,-0.0174,83,2.0,0.0,5e-06,0.0,82,0.0,13,1,1
narrowdyn,12,E_indep,COLLISION,0,1,0,8.3,2.4068,-0.0174,83,2.0,0.0,5e-06,0.0,82,0.0,13,1,1
narrowdyn,12,F_full,COLLISION,0,1,0,8.3,2.4068,-0.0174,83,2.0,0.0,5e-06,0.0,82,0.0,13,1,1
narrowdyn,12,Fminus_nogap,COLLISION,0,1,0,8.3,2.4068,-0.0174,83,2.0,0.0,5e-06,0.0,82,0.0,13,1,1
utrap,11,A_stock,TIMEOUT,0,0,0,40.1,2.4674,0.3373,401,2.0,0.0,0.0,0.0,0,0.0,11,0,1
utrap,11,C_escape,SUCCESS,1,0,1,24.2,7.1949,0.3226,242,2.0,0.0,0.0,0.0,0,0.2158,11,0,1
utrap,11,D_cbf,TIMEOUT,0,0,0,40.1,2.4674,0.3373,401,2.0,0.0,0.0,0.0,400,0.0,11,0,1
utrap,11,E_indep,SUCCESS,1,0,1,24.2,7.1949,0.3226,242,2.0,0.0,0.0,0.0,241,0.2158,11,0,1
utrap,11,F_full,SUCCESS,1,0,1,24.2,7.1949,0.3226,242,6.0,0.2158,0.0,0.0,241,0.2158,11,0,1
utrap,11,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.4348,0.3355,401,6.0,0.6625,0.0,0.0,400,0.6625,11,0,1
narrowdyn,11,A_stock,TIMEOUT,0,0,0,40.1,2.4567,0.3323,401,2.0,0.0,0.0,0.0,0,0.0,12,1,1
narrowdyn,11,C_escape,SUCCESS,1,0,1,26.4,7.9846,0.3386,264,2.0,0.0,0.0,0.0,0,0.3156,12,1,1
narrowdyn,11,D_cbf,TIMEOUT,0,0,0,40.1,2.4567,0.3323,401,2.0,0.0,0.0,0.0,400,0.0,12,1,1
narrowdyn,11,E_indep,SUCCESS,1,0,1,26.4,7.9846,0.3386,264,2.0,0.0,1e-06,0.0,263,0.3156,12,1,1
narrowdyn,11,F_full,SUCCESS,1,0,1,26.4,7.9846,0.3386,264,6.0,0.3156,1e-06,0.0,263,0.3156,12,1,1
narrowdyn,11,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.5108,0.3316,401,6.0,0.5675,0.0,0.0,400,0.5675,12,1,1
dynamic,13,A_stock,COLLISION,0,1,0,6.2,2.472,-0.0024,62,2.0,0.0,0.0,0.0,0,0.0,4,1,1
dynamic,13,C_escape,COLLISION,0,1,0,6.2,2.472,-0.0024,62,2.0,0.0,0.0,0.0,0,0.0,4,1,1
dynamic,13,D_cbf,COLLISION,0,1,0,6.6,2.5985,-0.0052,66,2.0,0.0,0.001452,3.9e-05,65,0.0,4,1,1
dynamic,13,E_indep,COLLISION,0,1,0,6.6,2.5985,-0.0052,66,2.0,0.0,0.001452,3.9e-05,65,0.0,4,1,1
dynamic,13,F_full,COLLISION,0,1,0,6.6,2.5985,-0.0052,66,2.0,0.0,0.001452,3.9e-05,65,0.0,4,1,1
dynamic,13,Fminus_nogap,COLLISION,0,1,0,6.6,2.5985,-0.0052,66,2.0,0.0,0.001452,3.9e-05,65,0.0,4,1,1
narrowdyn,10,A_stock,TIMEOUT,0,0,0,40.1,3.7078,0.2847,401,2.0,0.0,0.0,0.0,0,0.0,13,2,1
narrowdyn,10,C_escape,SUCCESS,1,0,1,28.0,9.5143,0.286,280,2.0,0.0,0.0,0.0,0,0.4624,13,2,1
narrowdyn,10,D_cbf,TIMEOUT,0,0,0,40.1,3.7079,0.2847,401,2.0,0.0,0.0,0.0,400,0.0,13,2,1
narrowdyn,10,E_indep,SUCCESS,1,0,1,28.0,9.5143,0.286,280,2.0,0.0,1e-06,0.0,279,0.4624,13,2,1
narrowdyn,10,F_full,SUCCESS,1,0,1,28.0,9.5143,0.286,280,6.0,0.4624,1e-06,0.0,279,0.4624,13,2,1
narrowdyn,10,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.6929,0.2852,401,6.0,0.6975,0.0,0.0,400,0.6975,13,2,1
utrap,12,A_stock,TIMEOUT,0,0,0,40.1,2.8748,0.3547,401,2.0,0.0,0.0,0.0,0,0.0,12,0,1
utrap,12,C_escape,SUCCESS,1,0,1,29.3,8.5463,0.3094,293,2.0,0.0,0.0,0.0,0,0.3664,12,0,1
utrap,12,D_cbf,TIMEOUT,0,0,0,40.1,2.8748,0.3547,401,2.0,0.0,0.0,0.0,400,0.0,12,0,1
utrap,12,E_indep,SUCCESS,1,0,1,29.3,8.5464,0.3094,293,2.0,0.0,0.0,0.0,292,0.3664,12,0,1
utrap,12,F_full,SUCCESS,1,0,1,29.3,8.5464,0.3094,293,6.0,0.3664,0.0,0.0,292,0.3664,12,0,1
utrap,12,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.8788,0.3547,401,6.0,0.7125,0.0,0.0,400,0.7125,12,0,1
clutter,12,A_stock,TIMEOUT,0,0,0,40.1,4.3619,0.335,401,2.0,0.0,0.0,0.0,0,0.0,7,0,1
clutter,12,C_escape,TIMEOUT,0,0,0,40.1,4.3577,0.3363,401,2.0,0.0,0.0,0.0,0,0.585,7,0,1
clutter,12,D_cbf,TIMEOUT,0,0,0,40.1,4.3619,0.335,401,2.0,0.0,0.0,0.0,400,0.0,7,0,1
clutter,12,E_indep,TIMEOUT,0,0,0,40.1,4.3577,0.3363,401,2.0,0.0,0.0,0.0,400,0.585,7,0,1
clutter,12,F_full,TIMEOUT,0,0,0,40.1,4.3577,0.3363,401,6.0,0.585,0.0,0.0,400,0.585,7,0,1
clutter,12,Fminus_nogap,TIMEOUT,0,0,0,40.1,4.3553,0.3363,401,6.0,0.585,0.0,0.0,400,0.585,7,0,1
utrap,13,A_stock,TIMEOUT,0,0,0,40.1,2.5973,0.3377,401,2.0,0.0,0.0,0.0,0,0.0,10,0,1
utrap,13,C_escape,SUCCESS,1,0,1,32.6,7.4967,0.3185,326,2.0,0.0,0.0,0.0,0,0.2462,10,0,1
utrap,13,D_cbf,TIMEOUT,0,0,0,40.1,2.5973,0.3377,401,2.0,0.0,0.0,0.0,400,0.0,10,0,1
utrap,13,E_indep,SUCCESS,1,0,1,32.6,7.4967,0.3185,326,2.0,0.0,0.0,0.0,325,0.2462,10,0,1
utrap,13,F_full,SUCCESS,1,0,1,32.6,7.4967,0.3185,326,6.0,0.2462,0.0,0.0,325,0.2462,10,0,1
utrap,13,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.595,0.3408,401,6.0,0.79,0.0,0.0,400,0.79,10,0,1
clutter,13,A_stock,TIMEOUT,0,0,0,40.1,3.9625,0.3323,401,2.0,0.0,0.0,0.0,0,0.0,5,0,1
clutter,13,C_escape,TIMEOUT,0,0,0,40.1,3.9342,0.3323,401,2.0,0.0,0.0,0.0,0,0.6425,5,0,1
clutter,13,D_cbf,TIMEOUT,0,0,0,40.1,3.9625,0.3323,401,2.0,0.0,0.0,0.0,400,0.0,5,0,1
clutter,13,E_indep,TIMEOUT,0,0,0,40.1,3.9342,0.3323,401,2.0,0.0,0.0,0.0,400,0.6425,5,0,1
clutter,13,F_full,TIMEOUT,0,0,0,40.1,3.9342,0.3323,401,6.0,0.6425,0.0,0.0,400,0.6425,5,0,1
clutter,13,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.9431,0.3323,401,6.0,0.6425,0.0,0.0,400,0.6425,5,0,1
dynamic,14,A_stock,SUCCESS,1,0,1,27.1,8.9676,0.0425,271,2.0,0.0,0.0,0.0,0,0.0,2,1,1
dynamic,14,C_escape,TIMEOUT,0,0,0,40.1,17.854,0.0425,401,2.0,0.0,0.0,0.0,0,0.68,2,1,1
dynamic,14,D_cbf,SUCCESS,1,0,1,31.1,12.9804,0.0681,311,2.0,0.0,0.001099,4e-06,310,0.0,2,1,1
dynamic,14,E_indep,TIMEOUT,0,0,0,40.1,15.1666,0.0681,401,2.0,0.0,0.001099,3e-06,400,0.7875,2,1,1
dynamic,14,F_full,TIMEOUT,0,0,0,40.1,15.1666,0.0681,401,6.0,0.7875,0.001099,3e-06,400,0.7875,2,1,1
dynamic,14,Fminus_nogap,SUCCESS,1,0,1,31.4,12.9303,0.0681,314,6.0,0.4952,0.001099,4e-06,313,0.4952,2,1,1
narrowdyn,13,A_stock,TIMEOUT,0,0,0,40.1,2.5973,0.3377,401,2.0,0.0,0.0,0.0,0,0.0,12,2,1
narrowdyn,13,C_escape,SUCCESS,1,0,1,32.7,7.5252,0.3244,327,2.0,0.0,0.0,0.0,0,0.2515,12,2,1
narrowdyn,13,D_cbf,TIMEOUT,0,0,0,40.1,2.5973,0.3377,401,2.0,0.0,0.0,0.0,400,0.0,12,2,1
narrowdyn,13,E_indep,SUCCESS,1,0,1,32.7,7.5252,0.3244,327,2.0,0.0,1e-06,0.0,326,0.2515,12,2,1
narrowdyn,13,F_full,SUCCESS,1,0,1,32.7,7.5252,0.3244,327,6.0,0.2515,1e-06,0.0,326,0.2515,12,2,1
narrowdyn,13,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.595,0.3408,401,6.0,0.79,0.0,0.0,400,0.79,12,2,1
clutter,15,A_stock,SUCCESS,1,0,1,17.0,6.4318,0.3314,170,2.0,0.0,0.0,0.0,0,0.0,7,0,1
clutter,15,C_escape,SUCCESS,1,0,1,17.0,6.4318,0.3314,170,2.0,0.0,0.0,0.0,0,0.0,7,0,1
clutter,15,D_cbf,SUCCESS,1,0,1,17.0,6.4318,0.3314,170,2.0,0.0,0.0,0.0,169,0.0,7,0,1
clutter,15,E_indep,SUCCESS,1,0,1,17.0,6.4318,0.3314,170,2.0,0.0,0.0,0.0,169,0.0,7,0,1
clutter,15,F_full,SUCCESS,1,0,1,17.0,6.4318,0.3314,170,2.0,0.0,0.0,0.0,169,0.0,7,0,1
clutter,15,Fminus_nogap,SUCCESS,1,0,1,17.0,6.4318,0.3314,170,2.0,0.0,0.0,0.0,169,0.0,7,0,1
utrap,14,A_stock,TIMEOUT,0,0,0,40.1,2.724,0.322,401,2.0,0.0,0.0,0.0,0,0.0,12,0,1
utrap,14,C_escape,SUCCESS,1,0,1,35.8,8.1197,0.3312,358,2.0,0.0,0.0,0.0,0,0.2941,12,0,1
utrap,14,D_cbf,TIMEOUT,0,0,0,40.1,2.724,0.322,401,2.0,0.0,0.0,0.0,400,0.0,12,0,1
utrap,14,E_indep,SUCCESS,1,0,1,35.8,8.1197,0.3312,358,2.0,0.0,0.0,0.0,357,0.2941,12,0,1
utrap,14,F_full,SUCCESS,1,0,1,35.8,8.1197,0.3312,358,6.0,0.2941,0.0,0.0,357,0.2941,12,0,1
utrap,14,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.7558,0.3248,401,6.0,0.76,0.0,0.0,400,0.76,12,0,1
clutter,14,A_stock,TIMEOUT,0,0,0,40.1,3.4578,0.3457,401,2.0,0.0,0.0,0.0,0,0.0,8,0,1
clutter,14,C_escape,TIMEOUT,0,0,0,40.1,3.3935,0.3419,401,2.0,0.0,0.0,0.0,0,0.5275,8,0,1
clutter,14,D_cbf,TIMEOUT,0,0,0,40.1,3.4578,0.3457,401,2.0,0.0,0.0,0.0,400,0.0,8,0,1
clutter,14,E_indep,TIMEOUT,0,0,0,40.1,3.3935,0.3419,401,2.0,0.0,0.0,0.0,400,0.5275,8,0,1
clutter,14,F_full,TIMEOUT,0,0,0,40.1,3.3935,0.3419,401,6.0,0.5275,0.0,0.0,400,0.5275,8,0,1
clutter,14,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.4702,0.3524,401,6.0,0.635,0.0,0.0,400,0.635,8,0,1
dynamic,15,A_stock,SUCCESS,1,0,1,28.9,9.0481,0.1205,289,2.0,0.0,0.0,0.0,0,0.0,3,2,1
dynamic,15,C_escape,SUCCESS,1,0,1,27.3,8.2687,0.1205,273,2.0,0.0,0.0,0.0,0,0.2096,3,2,1
dynamic,15,D_cbf,SUCCESS,1,0,1,21.3,7.8487,0.1091,213,2.0,0.0,6.6e-05,1e-06,212,0.0,3,2,1
dynamic,15,E_indep,SUCCESS,1,0,1,20.7,7.8097,0.1091,207,2.0,0.0,6.6e-05,1e-06,206,0.199,3,2,1
dynamic,15,F_full,SUCCESS,1,0,1,20.7,7.8097,0.1091,207,6.0,0.199,6.6e-05,1e-06,206,0.199,3,2,1
dynamic,15,Fminus_nogap,SUCCESS,1,0,1,21.4,7.8632,0.1091,214,6.0,0.2207,6.6e-05,1e-06,213,0.2207,3,2,1
clutter,16,A_stock,SUCCESS,1,0,1,19.0,6.8249,0.3163,190,2.0,0.0,0.0,0.0,0,0.0,7,0,1
clutter,16,C_escape,SUCCESS,1,0,1,19.0,6.8249,0.3163,190,2.0,0.0,0.0,0.0,0,0.0,7,0,1
clutter,16,D_cbf,SUCCESS,1,0,1,19.0,6.8249,0.3163,190,2.0,0.0,0.0,0.0,189,0.0,7,0,1
clutter,16,E_indep,SUCCESS,1,0,1,19.0,6.8249,0.3163,190,2.0,0.0,0.0,0.0,189,0.0,7,0,1
clutter,16,F_full,SUCCESS,1,0,1,19.0,6.8249,0.3163,190,2.0,0.0,0.0,0.0,189,0.0,7,0,1
clutter,16,Fminus_nogap,SUCCESS,1,0,1,19.0,6.8249,0.3163,190,2.0,0.0,0.0,0.0,189,0.0,7,0,1
dynamic,16,A_stock,SUCCESS,1,0,1,29.9,8.9465,0.2427,299,2.0,0.0,0.0,0.0,0,0.0,1,1,1
dynamic,16,C_escape,SUCCESS,1,0,1,25.7,7.5369,0.2427,257,2.0,0.0,0.0,0.0,0,0.1055,1,1,1
dynamic,16,D_cbf,SUCCESS,1,0,1,29.7,8.9639,0.2458,297,2.0,0.0,6.6e-05,0.0,296,0.0,1,1,1
dynamic,16,E_indep,SUCCESS,1,0,1,25.7,7.5081,0.2458,257,2.0,0.0,6.6e-05,0.0,256,0.1016,1,1,1
dynamic,16,F_full,SUCCESS,1,0,1,25.7,7.5081,0.2458,257,6.0,0.1016,6.6e-05,0.0,256,0.1016,1,1,1
dynamic,16,Fminus_nogap,SUCCESS,1,0,1,29.4,8.7556,0.2458,294,6.0,0.2048,6.6e-05,0.0,293,0.2048,1,1,1
narrowdyn,14,A_stock,TIMEOUT,0,0,0,40.1,2.724,0.322,401,2.0,0.0,0.0,0.0,0,0.0,14,2,1
narrowdyn,14,C_escape,SUCCESS,1,0,1,35.8,8.1233,0.3312,358,2.0,0.0,0.0,0.0,0,0.2941,14,2,1
narrowdyn,14,D_cbf,TIMEOUT,0,0,0,40.1,2.724,0.322,401,2.0,0.0,0.0,0.0,400,0.0,14,2,1
narrowdyn,14,E_indep,SUCCESS,1,0,1,35.8,8.1233,0.3312,358,2.0,0.0,1e-06,0.0,357,0.2941,14,2,1
narrowdyn,14,F_full,SUCCESS,1,0,1,35.8,8.1233,0.3312,358,6.0,0.2941,1e-06,0.0,357,0.2941,14,2,1
narrowdyn,14,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.7558,0.3248,401,6.0,0.76,0.0,0.0,400,0.76,14,2,1
clutter,17,A_stock,SUCCESS,1,0,1,15.2,5.8535,0.3422,152,2.0,0.0,0.0,0.0,0,0.0,5,0,1
clutter,17,C_escape,SUCCESS,1,0,1,15.2,5.8535,0.3422,152,2.0,0.0,0.0,0.0,0,0.0,5,0,1
clutter,17,D_cbf,SUCCESS,1,0,1,15.2,5.8535,0.3422,152,2.0,0.0,0.0,0.0,151,0.0,5,0,1
clutter,17,E_indep,SUCCESS,1,0,1,15.2,5.8535,0.3422,152,2.0,0.0,0.0,0.0,151,0.0,5,0,1
clutter,17,F_full,SUCCESS,1,0,1,15.2,5.8535,0.3422,152,2.0,0.0,0.0,0.0,151,0.0,5,0,1
clutter,17,Fminus_nogap,SUCCESS,1,0,1,15.2,5.8535,0.3422,152,2.0,0.0,0.0,0.0,151,0.0,5,0,1
dynamic,17,A_stock,SUCCESS,1,0,1,21.0,6.3553,0.2389,210,2.0,0.0,0.0,0.0,0,0.0,3,1,1
